"FinancialYear","HBR","HBRQF","SIMD","Dataset","DatasetQF","DischargeCount","DischargeCountQF","DischargeRates","DischargeRatesQF","PatientsCount","PatientCountQF","PatientsRates","PatientRatesQF","HospitalResidentsCount","HospitalResidentsCountQF","HospitalResidentsRates","HospitalResidentsRatesQF"
"2021/22","S08000022"," ",2,"SMR04"," ","135"," ","251.36"," ","110"," ","204.82"," ","35"," ","65.17"," "
"2021/22","S08000022"," ",3,"SMR04"," ","200"," ","165.36"," ","145"," ","119.89"," ","45"," ","37.21"," "
"2021/22","S08000022"," ",4,"SMR04"," ","135"," ","144.68"," ","105"," ","112.53"," ","30"," ","32.15"," "
"2021/22","S08000022"," ",5,"SMR04"," ","40"," ","154.45"," ","30"," ","115.84"," ","10"," ","38.61"," "
"2021/22","S08000032"," ",1,"SMR04"," ","695"," ","400.28"," ","485"," ","279.33"," ","80"," ","46.08"," "
"2021/22","S08000032"," ",2,"SMR04"," ","510"," ","302"," ","350"," ","207.25"," ","55"," ","32.57"," "
"2021/22","S08000032"," ",3,"SMR04"," ","255"," ","226.69"," ","180"," ","160.02"," ","80"," ","71.12"," "
"2021/22","S08000032"," ",4,"SMR04"," ","180"," ","148.26"," ","125"," ","102.96"," ","30"," ","24.71"," "
"2021/22","S08000032"," ",5,"SMR04"," ","110"," ","125.52"," ","80"," ","91.29"," ","10"," ","11.41"," "
"2021/22","S08000024"," ",1,"SMR04"," ","590"," ","558.87"," ","380"," ","359.95"," ","50"," ","47.36"," "
"2021/22","S08000024"," ",2,"SMR04"," ","1010"," ","519.01"," ","625"," ","321.17"," ","165"," ","84.79"," "
"2021/22","S08000024"," ",3,"SMR04"," ","510"," ","327.79"," ","335"," ","215.31"," ","50"," ","32.14"," "
"2021/22","S08000024"," ",4,"SMR04"," ","505"," ","282.24"," ","345"," ","192.82"," ","85"," ","47.51"," "
"2021/22","S08000024"," ",5,"SMR04"," ","705"," ","250.33"," ","430"," ","152.69"," ","120"," ","42.61"," "
"2021/22","S08000025"," ",1,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2021/22","S08000025"," ",2,"SMR04"," ","5"," ","136.72"," ","5"," ","136.72"," ","0"," ","0"," "
"2021/22","S08000025"," ",3,"SMR04"," ","10"," ","245.94"," ","5"," ","122.97"," ","0"," ","0"," "
"2021/22","S08000025"," ",4,"SMR04"," ","15"," ","101.24"," ","15"," ","101.24"," ","0"," ","0"," "
"2021/22","S08000025"," ",5,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2021/22","S08000026"," ",1,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2021/22","S08000026"," ",2,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2021/22","S08000026"," ",3,"SMR04"," ","10"," ","114.63"," ","10"," ","114.63"," ","0"," ","0"," "
"2021/22","S08000026"," ",4,"SMR04"," ","10"," ","77.83"," ","10"," ","77.83"," ","0"," ","0"," "
"2021/22","S08000026"," ",5,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2021/22","S08000030"," ",1,"SMR04"," ","530"," ","719.89"," ","390"," ","529.73"," ","85"," ","115.45"," "
"2021/22","S08000030"," ",2,"SMR04"," ","450"," ","612.26"," ","305"," ","414.98"," ","55"," ","74.83"," "
"2021/22","S08000030"," ",3,"SMR04"," ","355"," ","428.95"," ","265"," ","320.2"," ","55"," ","66.46"," "
"2021/22","S08000030"," ",4,"SMR04"," ","285"," ","249.91"," ","215"," ","188.53"," ","50"," ","43.84"," "
"2021/22","S08000030"," ",5,"SMR04"," ","140"," ","189.89"," ","100"," ","135.63"," ","30"," ","40.69"," "
"2021/22","S08000028"," ",1,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2021/22","S08000028"," ",2,"SMR04"," ","10"," ","255.43"," ","10"," ","255.43"," ","0"," ","0"," "
"2021/22","S08000028"," ",3,"SMR04"," ","65"," ","286.03"," ","50"," ","220.02"," ","5"," ","22"," "
"2021/22","S08000028"," ",4,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2021/22","S08000028"," ",5,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2022/23","S08000015"," ",1,"SMR04"," ","400"," ","360.21"," ","305"," ","274.66"," ","85"," ","76.54"," "
"2022/23","S08000015"," ",2,"SMR04"," ","190"," ","228.49"," ","155"," ","186.4"," ","35"," ","42.09"," "
"2022/23","S08000015"," ",3,"SMR04"," ","140"," ","203.17"," ","110"," ","159.63"," ","30"," ","43.54"," "
"2022/23","S08000015"," ",4,"SMR04"," ","70"," ","122.37"," ","60"," ","104.89"," ","10"," ","17.48"," "
"2022/23","S08000015"," ",5,"SMR04"," ","55"," ","113.69"," ","40"," ","82.68"," ","15"," ","31.01"," "
"2022/23","S08000016"," ",1,"SMR04"," ","40"," ","563.46"," ","25"," ","352.16"," ","5"," ","70.43"," "
"2022/23","S08000016"," ",2,"SMR04"," ","135"," ","702.76"," ","75"," ","390.42"," ","15"," ","78.08"," "
"2022/23","S08000016"," ",3,"SMR04"," ","155"," ","329.89"," ","105"," ","223.47"," ","15"," ","31.92"," "
"2022/23","S08000016"," ",4,"SMR04"," ","95"," ","294.73"," ","60"," ","186.14"," ","5"," ","15.51"," "
"2022/23","S08000016"," ",5,"SMR04"," ","10"," ","95.31"," ","10"," ","95.31"," ","5"," ","47.66"," "
"2022/23","S08000017"," ",1,"SMR04"," ","145"," ","1119.26"," ","70"," ","540.33"," ","20"," ","154.38"," "
"2022/23","S08000017"," ",2,"SMR04"," ","195"," ","492.29"," ","130"," ","328.19"," ","30"," ","75.74"," "
"2022/23","S08000017"," ",3,"SMR04"," ","220"," ","383.66"," ","125"," ","217.99"," ","45"," ","78.48"," "
"2022/23","S08000017"," ",4,"SMR04"," ","65"," ","252.56"," ","45"," ","174.85"," ","20"," ","77.71"," "
"2022/23","S08000017"," ",5,"SMR04"," ","45"," ","342.31"," ","25"," ","190.17"," ","0"," ","0"," "
"2022/23","S08000029"," ",1,"SMR04"," ","400"," ","546.78"," ","255"," ","348.57"," ","50"," ","68.35"," "
"2022/23","S08000029"," ",2,"SMR04"," ","395"," ","496.32"," ","245"," ","307.85"," ","75"," ","94.24"," "
"2022/23","S08000029"," ",3,"SMR04"," ","240"," ","328.74"," ","150"," ","205.46"," ","30"," ","41.09"," "
"2022/23","S08000029"," ",4,"SMR04"," ","190"," ","256.95"," ","115"," ","155.52"," ","30"," ","40.57"," "
"2022/23","S08000029"," ",5,"SMR04"," ","125"," ","166.58"," ","80"," ","106.61"," ","25"," ","33.32"," "
"2022/23","S08000019"," ",1,"SMR04"," ","245"," ","479.29"," ","170"," ","332.57"," ","25"," ","48.91"," "
"2022/23","S08000019"," ",2,"SMR04"," ","280"," ","461.89"," ","185"," ","305.18"," ","30"," ","49.49"," "
"2022/23","S08000019"," ",3,"SMR04"," ","180"," ","282.34"," ","120"," ","188.23"," ","10"," ","15.69"," "
"2022/23","S08000019"," ",4,"SMR04"," ","180"," ","283.21"," ","125"," ","196.68"," ","20"," ","31.47"," "
"2022/23","S08000019"," ",5,"SMR04"," ","130"," ","195"," ","90"," ","135"," ","20"," ","30"," "
"2022/23","S08000020"," ",1,"SMR04"," ","185"," ","566.37"," ","115"," ","352.07"," ","30"," ","91.84"," "
"2022/23","S08000020"," ",2,"SMR04"," ","345"," ","389.8"," ","225"," ","254.22"," ","55"," ","62.14"," "
"2022/23","S08000020"," ",3,"SMR04"," ","365"," ","303.48"," ","235"," ","195.39"," ","65"," ","54.04"," "
"2022/23","S08000020"," ",4,"SMR04"," ","280"," ","159.51"," ","220"," ","125.33"," ","35"," ","19.94"," "
"2022/23","S08000020"," ",5,"SMR04"," ","300"," ","176.94"," ","200"," ","117.96"," ","60"," ","35.39"," "
"2022/23","S08000031"," ",1,"SMR04"," ","2775"," ","682.76"," ","1595"," ","392.43"," ","365"," ","89.8"," "
"2022/23","S08000031"," ",2,"SMR04"," ","985"," ","464.23"," ","570"," ","268.64"," ","185"," ","87.19"," "
"2022/23","S08000031"," ",3,"SMR04"," ","510"," ","318.66"," ","330"," ","206.19"," ","60"," ","37.49"," "
"2022/23","S08000031"," ",4,"SMR04"," ","400"," ","240.55"," ","260"," ","156.36"," ","70"," ","42.1"," "
"2022/23","S08000031"," ",5,"SMR04"," ","350"," ","145.78"," ","220"," ","91.63"," ","45"," ","18.74"," "
"2022/23","S08000022"," ",1,"SMR04"," ","130"," ","427.36"," ","100"," ","328.74"," ","30"," ","98.62"," "
"2022/23","S08000022"," ",2,"SMR04"," ","155"," ","288.6"," ","110"," ","204.82"," ","30"," ","55.86"," "
"2022/23","S08000022"," ",3,"SMR04"," ","195"," ","161.23"," ","145"," ","119.89"," ","55"," ","45.47"," "
"2022/23","S08000022"," ",4,"SMR04"," ","130"," ","139.32"," ","110"," ","117.89"," ","25"," ","26.79"," "
"2022/23","S08000022"," ",5,"SMR04"," ","40"," ","154.45"," ","30"," ","115.84"," ","10"," ","38.61"," "
"2022/23","S08000032"," ",1,"SMR04"," ","730"," ","420.44"," ","500"," ","287.97"," ","100"," ","57.59"," "
"2022/23","S08000032"," ",2,"SMR04"," ","490"," ","290.15"," ","355"," ","210.21"," ","75"," ","44.41"," "
"2022/23","S08000032"," ",3,"SMR04"," ","295"," ","262.25"," ","200"," ","177.8"," ","70"," ","62.23"," "
"2022/23","S08000032"," ",4,"SMR04"," ","170"," ","140.03"," ","135"," ","111.2"," ","40"," ","32.95"," "
"2022/23","S08000032"," ",5,"SMR04"," ","100"," ","114.11"," ","70"," ","79.88"," ","10"," ","11.41"," "
"2022/23","S08000024"," ",1,"SMR04"," ","625"," ","592.02"," ","405"," ","383.63"," ","55"," ","52.1"," "
"2022/23","S08000024"," ",2,"SMR04"," ","915"," ","470.19"," ","620"," ","318.6"," ","155"," ","79.65"," "
"2022/23","S08000024"," ",3,"SMR04"," ","535"," ","343.86"," ","350"," ","224.95"," ","65"," ","41.78"," "
"2022/23","S08000024"," ",4,"SMR04"," ","495"," ","276.65"," ","330"," ","184.43"," ","70"," ","39.12"," "
"2022/23","S08000024"," ",5,"SMR04"," ","655"," ","232.58"," ","410"," ","145.58"," ","105"," ","37.28"," "
"2022/23","S08000025"," ",1,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2022/23","S08000025"," ",2,"SMR04"," ","5"," ","136.72"," ","5"," ","136.72"," ","0"," ","0"," "
"2022/23","S08000025"," ",3,"SMR04"," ","15"," ","368.91"," ","5"," ","122.97"," ","0"," ","0"," "
"2022/23","S08000025"," ",4,"SMR04"," ","10"," ","67.49"," ","10"," ","67.49"," ","5"," ","33.75"," "
"2022/23","S08000025"," ",5,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2022/23","S08000026"," ",1,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2022/23","S08000026"," ",2,"SMR04"," ","5"," ","365.5"," ","5"," ","365.5"," ","0"," ","0"," "
"2022/23","S08000026"," ",3,"SMR04"," ","10"," ","114.63"," ","5"," ","57.31"," ","0"," ","0"," "
"2022/23","S08000026"," ",4,"SMR04"," ","15"," ","116.75"," ","10"," ","77.83"," ","0"," ","0"," "
"2022/23","S08000026"," ",5,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2022/23","S08000030"," ",1,"SMR04"," ","475"," ","645.19"," ","380"," ","516.15"," ","85"," ","115.45"," "
"2022/23","S08000030"," ",2,"SMR04"," ","380"," ","517.02"," ","280"," ","380.96"," ","50"," ","68.03"," "
"2022/23","S08000030"," ",3,"SMR04"," ","250"," ","302.07"," ","195"," ","235.62"," ","50"," ","60.41"," "
"2022/23","S08000030"," ",4,"SMR04"," ","270"," ","236.76"," ","205"," ","179.76"," ","50"," ","43.84"," "
"2022/23","S08000030"," ",5,"SMR04"," ","160"," ","217.01"," ","120"," ","162.76"," ","25"," ","33.91"," "
"2022/23","S08000028"," ",1,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2022/23","S08000028"," ",2,"SMR04"," ","25"," ","638.57"," ","20"," ","510.86"," ","5"," ","127.71"," "
"2022/23","S08000028"," ",3,"SMR04"," ","50"," ","220.02"," ","35"," ","154.02"," ","5"," ","22"," "
"2022/23","S08000028"," ",4,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2022/23","S08000028"," ",5,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"1997/98","S92000003","d",1,"SMR01"," ","3145"," ","294.69"," ","2570"," ","240.81"," ","",":","",":"
"1997/98","S92000003","d",2,"SMR01"," ","2090"," ","204.07"," ","1720"," ","167.95"," ","",":","",":"
"1997/98","S92000003","d",3,"SMR01"," ","1860"," ","182.89"," ","1545"," ","151.91"," ","",":","",":"
"1997/98","S92000003","d",4,"SMR01"," ","1305"," ","131.49"," ","1095"," ","110.33"," ","",":","",":"
"1997/98","S92000003","d",5,"SMR01"," ","895"," ","91.09"," ","735"," ","74.81"," ","",":","",":"
"1998/99","S92000003","d",1,"SMR01"," ","3195"," ","303.3"," ","2540"," ","241.12"," ","",":","",":"
"1998/99","S92000003","d",2,"SMR01"," ","2305"," ","225.72"," ","1860"," ","182.14"," ","",":","",":"
"1998/99","S92000003","d",3,"SMR01"," ","1945"," ","191.98"," ","1575"," ","155.46"," ","",":","",":"
"1998/99","S92000003","d",4,"SMR01"," ","1385"," ","138.85"," ","1120"," ","112.28"," ","",":","",":"
"1998/99","S92000003","d",5,"SMR01"," ","855"," ","86.2"," ","735"," ","74.1"," ","",":","",":"
"1999/00","S92000003","d",1,"SMR01"," ","3325"," ","320.7"," ","2640"," ","254.63"," ","",":","",":"
"1999/00","S92000003","d",2,"SMR01"," ","2355"," ","231.25"," ","1875"," ","184.11"," ","",":","",":"
"1999/00","S92000003","d",3,"SMR01"," ","1920"," ","189.58"," ","1585"," ","156.5"," ","",":","",":"
"1999/00","S92000003","d",4,"SMR01"," ","1330"," ","132.57"," ","1110"," ","110.64"," ","",":","",":"
"1999/00","S92000003","d",5,"SMR01"," ","800"," ","79.94"," ","700"," ","69.95"," ","",":","",":"
"2000/01","S92000003","d",1,"SMR01"," ","3115"," ","305"," ","2430"," ","237.93"," ","",":","",":"
"2000/01","S92000003","d",2,"SMR01"," ","2290"," ","225.7"," ","1810"," ","178.39"," ","",":","",":"
"2000/01","S92000003","d",3,"SMR01"," ","1960"," ","193.75"," ","1565"," ","154.71"," ","",":","",":"
"2000/01","S92000003","d",4,"SMR01"," ","1270"," ","126.03"," ","1065"," ","105.69"," ","",":","",":"
"2000/01","S92000003","d",5,"SMR01"," ","885"," ","87.82"," ","735"," ","72.93"," ","",":","",":"
"2001/02","S92000003","d",1,"SMR01"," ","3110"," ","307.06"," ","2390"," ","235.97"," ","",":","",":"
"2001/02","S92000003","d",2,"SMR01"," ","2305"," ","227.63"," ","1820"," ","179.73"," ","",":","",":"
"2001/02","S92000003","d",3,"SMR01"," ","1975"," ","195.07"," ","1585"," ","156.55"," ","",":","",":"
"2001/02","S92000003","d",4,"SMR01"," ","1390"," ","137.27"," ","1120"," ","110.61"," ","",":","",":"
"2001/02","S92000003","d",5,"SMR01"," ","925"," ","91.25"," ","740"," ","73"," ","",":","",":"
"2002/03","S92000003","d",1,"SMR01"," ","3090"," ","308.8"," ","2375"," ","237.35"," ","",":","",":"
"2002/03","S92000003","d",2,"SMR01"," ","2370"," ","234.55"," ","1860"," ","184.08"," ","",":","",":"
"2002/03","S92000003","d",3,"SMR01"," ","1940"," ","190.86"," ","1535"," ","151.02"," ","",":","",":"
"2002/03","S92000003","d",4,"SMR01"," ","1365"," ","133.86"," ","1090"," ","106.89"," ","",":","",":"
"2002/03","S92000003","d",5,"SMR01"," ","990"," ","97.17"," ","780"," ","76.56"," ","",":","",":"
"2003/04","S92000003","d",1,"SMR01"," ","3275"," ","330.12"," ","2390"," ","240.91"," ","",":","",":"
"2003/04","S92000003","d",2,"SMR01"," ","2465"," ","244.38"," ","1870"," ","185.39"," ","",":","",":"
"2003/04","S92000003","d",3,"SMR01"," ","2040"," ","200.32"," ","1575"," ","154.66"," ","",":","",":"
"2003/04","S92000003","d",4,"SMR01"," ","1505"," ","146.29"," ","1170"," ","113.73"," ","",":","",":"
"2003/04","S92000003","d",5,"SMR01"," ","935"," ","91.61"," ","730"," ","71.53"," ","",":","",":"
"2004/05","S92000003","d",1,"SMR01"," ","3265"," ","320.06"," ","2430"," ","238.2"," ","",":","",":"
"2004/05","S92000003","d",2,"SMR01"," ","2460"," ","241.13"," ","1800"," ","176.44"," ","",":","",":"
"2004/05","S92000003","d",3,"SMR01"," ","1920"," ","188.7"," ","1475"," ","144.96"," ","",":","",":"
"2004/05","S92000003","d",4,"SMR01"," ","1235"," ","121.57"," ","980"," ","96.47"," ","",":","",":"
"2004/05","S92000003","d",5,"SMR01"," ","860"," ","85.1"," ","670"," ","66.3"," ","",":","",":"
"2005/06","S92000003","d",1,"SMR01"," ","3320"," ","324.83"," ","2370"," ","231.88"," ","",":","",":"
"2005/06","S92000003","d",2,"SMR01"," ","2405"," ","234.57"," ","1780"," ","173.61"," ","",":","",":"
"2005/06","S92000003","d",3,"SMR01"," ","1825"," ","177.76"," ","1390"," ","135.39"," ","",":","",":"
"2005/06","S92000003","d",4,"SMR01"," ","1260"," ","123"," ","985"," ","96.16"," ","",":","",":"
"2005/06","S92000003","d",5,"SMR01"," ","860"," ","85"," ","635"," ","62.76"," ","",":","",":"
"2006/07","S92000003","d",1,"SMR01"," ","3800"," ","371"," ","2705"," ","264.09"," ","",":","",":"
"2006/07","S92000003","d",2,"SMR01"," ","2765"," ","268.38"," ","1955"," ","189.76"," ","",":","",":"
"2006/07","S92000003","d",3,"SMR01"," ","2015"," ","194.93"," ","1525"," ","147.53"," ","",":","",":"
"2006/07","S92000003","d",4,"SMR01"," ","1395"," ","135.17"," ","1050"," ","101.74"," ","",":","",":"
"2006/07","S92000003","d",5,"SMR01"," ","995"," ","98.24"," ","700"," ","69.11"," ","",":","",":"
"2007/08","S92000003","d",1,"SMR01"," ","4550"," ","435.92"," ","3035"," ","290.77"," ","",":","",":"
"2007/08","S92000003","d",2,"SMR01"," ","3100"," ","298.09"," ","2175"," ","209.15"," ","",":","",":"
"2007/08","S92000003","d",3,"SMR01"," ","2180"," ","210.25"," ","1530"," ","147.56"," ","",":","",":"
"2007/08","S92000003","d",4,"SMR01"," ","1445"," ","140.2"," ","1055"," ","102.36"," ","",":","",":"
"2007/08","S92000003","d",5,"SMR01"," ","1100"," ","107.98"," ","775"," ","76.08"," ","",":","",":"
"2008/09","S92000003","d",1,"SMR01"," ","4750"," ","452.71"," ","3045"," ","290.21"," ","",":","",":"
"2008/09","S92000003","d",2,"SMR01"," ","3045"," ","291"," ","2080"," ","198.78"," ","",":","",":"
"2008/09","S92000003","d",3,"SMR01"," ","2275"," ","217.28"," ","1600"," ","152.81"," ","",":","",":"
"2008/09","S92000003","d",4,"SMR01"," ","1525"," ","146.47"," ","1100"," ","105.65"," ","",":","",":"
"2008/09","S92000003","d",5,"SMR01"," ","1075"," ","105.49"," ","755"," ","74.09"," ","",":","",":"
"2009/10","S92000003","d",1,"SMR01"," ","4610"," ","438.22"," ","2980"," ","283.27"," ","",":","",":"
"2009/10","S92000003","d",2,"SMR01"," ","2940"," ","279.23"," ","2030"," ","192.8"," ","",":","",":"
"2009/10","S92000003","d",3,"SMR01"," ","2090"," ","198.23"," ","1490"," ","141.32"," ","",":","",":"
"2009/10","S92000003","d",4,"SMR01"," ","1495"," ","142.29"," ","1055"," ","100.41"," ","",":","",":"
"2009/10","S92000003","d",5,"SMR01"," ","1150"," ","112.52"," ","770"," ","75.34"," ","",":","",":"
"2010/11","S92000003","d",1,"SMR01"," ","4980"," ","463.73"," ","3075"," ","286.34"," ","",":","",":"
"2010/11","S92000003","d",2,"SMR01"," ","3310"," ","312.61"," ","2150"," ","203.06"," ","",":","",":"
"2010/11","S92000003","d",3,"SMR01"," ","2360"," ","222.94"," ","1575"," ","148.78"," ","",":","",":"
"2010/11","S92000003","d",4,"SMR01"," ","1565"," ","149.79"," ","1065"," ","101.93"," ","",":","",":"
"2010/11","S92000003","d",5,"SMR01"," ","1310"," ","127.67"," ","820"," ","79.92"," ","",":","",":"
"2011/12","S92000003","d",1,"SMR01"," ","5385"," ","499.93"," ","3205"," ","297.54"," ","",":","",":"
"2011/12","S92000003","d",2,"SMR01"," ","3550"," ","333.07"," ","2210"," ","207.35"," ","",":","",":"
"2011/12","S92000003","d",3,"SMR01"," ","2655"," ","248.46"," ","1685"," ","157.69"," ","",":","",":"
"2011/12","S92000003","d",4,"SMR01"," ","1855"," ","175.52"," ","1150"," ","108.81"," ","",":","",":"
"2011/12","S92000003","d",5,"SMR01"," ","1520"," ","147.37"," ","920"," ","89.19"," ","",":","",":"
"2012/13","S92000003","d",1,"SMR01"," ","5110"," ","474.87"," ","3065"," ","284.83"," ","",":","",":"
"2012/13","S92000003","d",2,"SMR01"," ","3720"," ","349.18"," ","2240"," ","210.26"," ","",":","",":"
"2012/13","S92000003","d",3,"SMR01"," ","2660"," ","247.7"," ","1610"," ","149.92"," ","",":","",":"
"2012/13","S92000003","d",4,"SMR01"," ","1905"," ","179.17"," ","1195"," ","112.39"," ","",":","",":"
"2012/13","S92000003","d",5,"SMR01"," ","1595"," ","154.1"," ","955"," ","92.27"," ","",":","",":"
"2013/14","S92000003","d",1,"SMR01"," ","5420"," ","503.8"," ","3065"," ","284.9"," ","",":","",":"
"2013/14","S92000003","d",2,"SMR01"," ","4195"," ","393.69"," ","2405"," ","225.7"," ","",":","",":"
"2013/14","S92000003","d",3,"SMR01"," ","2970"," ","276.21"," ","1730"," ","160.89"," ","",":","",":"
"2013/14","S92000003","d",4,"SMR01"," ","2075"," ","194.09"," ","1295"," ","121.13"," ","",":","",":"
"2013/14","S92000003","d",5,"SMR01"," ","1810"," ","173.71"," ","1050"," ","100.77"," ","",":","",":"
"2014/15","S92000003","d",1,"SMR01"," ","6415"," ","599.79"," ","3295"," ","308.08"," ","",":","",":"
"2014/15","S92000003","d",2,"SMR01"," ","4365"," ","407.96"," ","2410"," ","225.24"," ","",":","",":"
"2014/15","S92000003","d",3,"SMR01"," ","2965"," ","277.35"," ","1725"," ","161.36"," ","",":","",":"
"2014/15","S92000003","d",4,"SMR01"," ","2280"," ","213.05"," ","1330"," ","124.28"," ","",":","",":"
"2014/15","S92000003","d",5,"SMR01"," ","1880"," ","175.89"," ","1005"," ","94.02"," ","",":","",":"
"2015/16","S92000003","d",1,"SMR01"," ","7245"," ","674.94"," ","3460"," ","322.33"," ","",":","",":"
"2015/16","S92000003","d",2,"SMR01"," ","4760"," ","443.53"," ","2520"," ","234.81"," ","",":","",":"
"2015/16","S92000003","d",3,"SMR01"," ","3400"," ","317.15"," ","1925"," ","179.56"," ","",":","",":"
"2015/16","S92000003","d",4,"SMR01"," ","2505"," ","232.27"," ","1385"," ","128.42"," ","",":","",":"
"2015/16","S92000003","d",5,"SMR01"," ","2175"," ","202.17"," ","1145"," ","106.43"," ","",":","",":"
"2016/17","S92000003","d",1,"SMR01"," ","8440"," ","782.09"," ","3855"," ","357.22"," ","",":","",":"
"2016/17","S92000003","d",2,"SMR01"," ","5340"," ","495.88"," ","2665"," ","247.48"," ","",":","",":"
"2016/17","S92000003","d",3,"SMR01"," ","3915"," ","363.3"," ","2090"," ","193.95"," ","",":","",":"
"2016/17","S92000003","d",4,"SMR01"," ","2655"," ","244.2"," ","1440"," ","132.45"," ","",":","",":"
"2016/17","S92000003","d",5,"SMR01"," ","2260"," ","208.52"," ","1165"," ","107.49"," ","",":","",":"
"2017/18","S92000003","d",1,"SMR01"," ","9400"," ","866.64"," ","4210"," ","388.14"," ","",":","",":"
"2017/18","S92000003","d",2,"SMR01"," ","5780"," ","532.71"," ","2795"," ","257.6"," ","",":","",":"
"2017/18","S92000003","d",3,"SMR01"," ","4275"," ","393.84"," ","2150"," ","198.07"," ","",":","",":"
"2017/18","S92000003","d",4,"SMR01"," ","3090"," ","284.8"," ","1600"," ","147.47"," ","",":","",":"
"2017/18","S92000003","d",5,"SMR01"," ","2660"," ","245.22"," ","1240"," ","114.31"," ","",":","",":"
